bn:00000004n	صفر
bn:00082418v	سفارش
bn:00082426v	لگنا
bn:00082426v	چھونا
bn:00082426v	ڈالنا
bn:00082429v	بننا
bn:00082430v	لگنا
bn:00082430v	مار
bn:00082431v	منگنی
bn:00082434v	تصدیق
bn:00082435v	کہنا
bn:00082447v	خوفزدہ
bn:00082462v	حملہ
bn:00082468v	لڑنا
bn:00082469v	ہلنا
bn:00082470v	لرزنا
bn:00082470v	ہلنا
bn:00082475v	اتفاق
bn:00082476v	اتفاق
bn:00082477v	ملنا
bn:00082481v	مدد
bn:00082489v	رکھنا
bn:00082493v	بھیجنا
bn:00082493v	ہوا
bn:00082516v	آنا
bn:00082527v	بتانا
bn:00082527v	کہنا
bn:00082536v	اجازت
bn:00082536v	چھوڑنا
bn:00082536v	کی
bn:00082537v	اجازت
bn:00082538v	اجازت
bn:00082540v	اجازت
bn:00082540v	چھوڑنا
bn:00082542v	چھوڑنا
bn:00082548v	آزمانا
bn:00082553v	بدلنا
bn:00082553v	تبدیل
bn:00082558v	جھگڑا
bn:00082558v	جھگڑنا
bn:00082565v	ملنا
bn:00082596v	جانچنا
bn:00082596v	مطالعہ
bn:00082596v	پڑھنا
bn:00082605v	لنگر
bn:00082606v	لنگر
bn:00082613v	جھکنا
bn:00082614v	پکڑنا
bn:00082637v	اعلان
bn:00082638v	اعلان
bn:00082646v	جواب
bn:00082660v	چلنا
bn:00082665v	رہنا
bn:00082684v	پہننا
bn:00082690v	آنا
bn:00082690v	دکھنا
bn:00082690v	لگنا
bn:00082690v	معلوم
bn:00082690v	نظر
bn:00082690v	پڑنا
bn:00082691v	آنا
bn:00082691v	دکھنا
bn:00082691v	نمودار
bn:00082692v	نمودار
bn:00082692v	نکلنا
bn:00082693v	لگنا
bn:00082695v	نمودار
bn:00082703v	سراہنا
bn:00082705v	استعمال
bn:00082705v	لگنا
bn:00082705v	والا
bn:00082705v	کیا
bn:00082708v	لگنا
bn:00082709v	لگنا
bn:00082710v	لگنا
bn:00082712v	نافذ
bn:00082715v	مقرر
bn:00082727v	سمجھنا
bn:00082727v	پکڑنا
bn:00082734v	قریب
bn:00082736v	آنا
bn:00082736v	قریب
bn:00082739v	پکڑنا
bn:00082740v	منظور
bn:00082741v	منظور
bn:00082743v	اندازہ
bn:00082748v	ثالثی
bn:00082754v	دلیل
bn:00082755v	پڑنا
bn:00082757v	اٹھنا
bn:00082759v	اٹھنا
bn:00082759v	کھڑا
bn:00082760v	اٹھنا
bn:00082761v	اٹھنا
bn:00082762v	چڑھنا
bn:00082763v	اٹھنا
bn:00082768v	بلانا
bn:00082768v	بیدار
bn:00082768v	پیدا
bn:00082769v	اٹھنا
bn:00082769v	جاگنا
bn:00082771v	اٹھنا
bn:00082771v	بیدار
bn:00082772v	اٹھنا
bn:00082777v	ترتیب
bn:00082785v	روکنا
bn:00082786v	پکڑنا
bn:00082788v	آنا
bn:00082788v	لانا
bn:00082788v	پہنچنا
bn:00082790v	پہنچنا
bn:00082793v	غصب
bn:00082800v	کہنا
bn:00082803v	چڑھنا
bn:00082810v	اٹھنا
bn:00082811v	ملنا
bn:00082811v	پانا
bn:00082811v	چلنا
bn:00082811v	ڈھونڈنا
bn:00082813v	دیکھنا
bn:00082813v	ڈالنا
bn:00082815v	منسوب
bn:00082817v	پوچھنا
bn:00082817v	کہنا
bn:00082817v	گچھ
bn:00082818v	مانگنا
bn:00082818v	پوچھنا
bn:00082818v	کہنا
bn:00082819v	پوچھنا
bn:00082820v	رہنا
bn:00082820v	ضروری
bn:00082820v	مانگنا
bn:00082821v	پوچھنا
bn:00082822v	ضرورت
bn:00082822v	ضروری
bn:00082822v	مانگنا
bn:00082837v	حملہ
bn:00082838v	حملہ
bn:00082844v	کوشش
bn:00082846v	بننا
bn:00082846v	جمع
bn:00082846v	ملنا
bn:00082848v	کہنا
bn:00082859v	ڈالنا
bn:00082868v	جوڑنا
bn:00082871v	بندی
bn:00082872v	ماننا
bn:00082876v	پہننا
bn:00082878v	بتانا
bn:00082878v	یقین
bn:00082881v	وعدہ
bn:00082901v	لگنا
bn:00082901v	پہنچنا
bn:00082902v	دریافت
bn:00082917v	اٹھنا
bn:00082920v	کھینچنا
bn:00082927v	اضافہ
bn:00082957v	اڑنا
bn:00082959v	کاٹنا
bn:00082963v	انتظار
bn:00082975v	لہرانا
bn:00082976v	گانا
bn:00082995v	حمایت
bn:00083018v	پلٹنا
bn:00083099v	کھانا
bn:00083102v	روکنا
bn:00083103v	روکنا
bn:00083133v	مذاق
bn:00083141v	کم
bn:00083145v	لطف
bn:00083166v	نہانا
bn:00083173v	لڑنا
bn:00083177v	جھڑکنا
bn:00083186v	برابر
bn:00083191v	رہنا
bn:00083194v	چلنا
bn:00083195v	پھونکنا
bn:00083196v	منصوبہ
bn:00083197v	سمجھنا
bn:00083202v	جھکنا
bn:00083202v	دوڑنا
bn:00083202v	دیکھ
bn:00083202v	چلنا
bn:00083215v	شعاع
bn:00083216v	چمکنا
bn:00083222v	سننا
bn:00083224v	آنا
bn:00083225v	رکھنا
bn:00083225v	پکڑنا
bn:00083227v	پہننا
bn:00083228v	رکھنا
bn:00083240v	حوالہ
bn:00083241v	دھکا
bn:00083242v	رکھنا
bn:00083242v	رہنا
bn:00083243v	حمایت
bn:00083245v	دکھنا
bn:00083250v	دھڑکنا
bn:00083286v	گزرنا
bn:00083288v	پکڑنا
bn:00083289v	بلانا
bn:00083289v	لہرانا
bn:00083293v	بننا
bn:00083293v	لگنا
bn:00083293v	ملنا
bn:00083293v	پیدا
bn:00083293v	چلنا
bn:00083294v	بدلنا
bn:00083294v	بننا
bn:00083294v	لگنا
bn:00083295v	بننا
bn:00083295v	لگنا
bn:00083331v	مانگنا
bn:00083333v	مانگنا
bn:00083340v	شروع
bn:00083340v	لگنا
bn:00083341v	شروع
bn:00083342v	شروع
bn:00083355v	کاٹنا
bn:00083369v	ماننا
bn:00083369v	یقین
bn:00083370v	سوچنا
bn:00083371v	یقین
bn:00083372v	ایمان
bn:00083386v	رکھنا
bn:00083387v	رکھنا
bn:00083395v	دوڑ
bn:00083399v	ڈالنا
bn:00083402v	موڑ
bn:00083405v	جھکنا
bn:00083413v	فائدہ
bn:00083420v	چھوڑنا
bn:00083436v	اشارہ
bn:00083437v	مانگنا
bn:00083448v	بڑھنا
bn:00083458v	گھومنا
bn:00083463v	رہنا
bn:00083476v	دعوت
bn:00083485v	میں
bn:00083494v	باندھنا
bn:00083495v	باندھنا
bn:00083498v	باندھنا
bn:00083503v	بھر
bn:00083515v	کاٹنا
bn:00083516v	جلنا
bn:00083527v	چلنا
bn:00083545v	الزام
bn:00083550v	کہنا
bn:00083552v	بھولنا
bn:00083554v	ڈھکنا
bn:00083567v	گولی
bn:00083572v	جلنا
bn:00083579v	اٹھنا
bn:00083581v	رونا
bn:00083586v	بہنا
bn:00083587v	بہنا
bn:00083595v	ملنا
bn:00083597v	ملنا
bn:00083610v	جھپکنا
bn:00083612v	چمکنا
bn:00083623v	روکنا
bn:00083630v	روکنا
bn:00083646v	پھولنا
bn:00083646v	کھلنا
bn:00083652v	پھونکنا
bn:00083652v	ہوا
bn:00083653v	پھونک
bn:00083653v	چلنا
bn:00083653v	ہوا
bn:00083654v	پھونک
bn:00083655v	پھونک
bn:00083657v	ضائع
bn:00083677v	گزرنا
bn:00083678v	پھٹنا
bn:00083708v	سوار
bn:00083713v	فخر
bn:00083713v	کھیلنا
bn:00083738v	ابال
bn:00083753v	نگلنا
bn:00083774v	رکھنا
bn:00083781v	پھولنا
bn:00083796v	پینا
bn:00083803v	مانگنا
bn:00083805v	لگنا
bn:00083809v	پریشان
bn:00083824v	بندھا
bn:00083833v	کودنا
bn:00083834v	روکنا
bn:00083836v	لگنا
bn:00083836v	پھوٹنا
bn:00083838v	جھکنا
bn:00083839v	جھکنا
bn:00083881v	لگنا
bn:00083885v	لہرانا
bn:00083897v	توڑنا
bn:00083900v	توڑنا
bn:00083900v	ٹوٹنا
bn:00083901v	توڑنا
bn:00083901v	ٹوٹنا
bn:00083902v	توڑنا
bn:00083902v	ٹوٹنا
bn:00083903v	توڑنا
bn:00083903v	ٹوٹنا
bn:00083904v	توڑنا
bn:00083904v	ٹوٹنا
bn:00083905v	ٹوٹنا
bn:00083907v	ٹوٹنا
bn:00083907v	پھٹنا
bn:00083908v	توڑنا
bn:00083908v	روکنا
bn:00083908v	رکنا
bn:00083910v	توڑنا
bn:00083910v	ٹوٹنا
bn:00083911v	توڑنا
bn:00083911v	ٹوٹنا
bn:00083914v	توڑنا
bn:00083917v	توڑنا
bn:00083918v	توڑنا
bn:00083919v	ٹوٹنا
bn:00083950v	توڑنا
bn:00083961v	بھاگنا
bn:00083961v	دوڑنا
bn:00083968v	تحلیل
bn:00083977v	پھٹنا
bn:00083978v	بچنا
bn:00083978v	بھاگنا
bn:00083978v	فرار
bn:00083983v	پھٹنا
bn:00083993v	ٹوٹنا
bn:00083996v	تحلیل
bn:00083996v	ٹوٹنا
bn:00083998v	توڑنا
bn:00084002v	تحلیل
bn:00084018v	سانس
bn:00084040v	خریدنا
bn:00084058v	لانا
bn:00084059v	لانا
bn:00084060v	لانا
bn:00084061v	بننا
bn:00084061v	لانا
bn:00084062v	لانا
bn:00084063v	لانا
bn:00084064v	لانا
bn:00084065v	لانا
bn:00084069v	پیدا
bn:00084071v	شفا
bn:00084074v	اترنا
bn:00084076v	آنا
bn:00084079v	کاٹنا
bn:00084079v	کم
bn:00084082v	پیدا
bn:00084086v	کامیاب
bn:00084089v	حاصل
bn:00084089v	کمانا
bn:00084094v	پیدا
bn:00084099v	جاری
bn:00084099v	شائع
bn:00084107v	جوڑنا
bn:00084107v	ملنا
bn:00084110v	اٹھنا
bn:00084119v	میں
bn:00084119v	پھیلنا
bn:00084148v	کچلنا
bn:00084184v	کھلنا
bn:00084198v	تعمیر
bn:00084231v	ملنا
bn:00084231v	پانا
bn:00084231v	ڈھونڈنا
bn:00084236v	قتل
bn:00084270v	جلنا
bn:00084271v	جلنا
bn:00084271v	چمکنا
bn:00084272v	جلنا
bn:00084273v	جلنا
bn:00084275v	جلنا
bn:00084276v	جلنا
bn:00084277v	جلنا
bn:00084287v	پھٹنا
bn:00084288v	پھٹنا
bn:00084293v	پھولنا
bn:00084298v	دفن
bn:00084299v	دفن
bn:00084300v	نگلنا
bn:00084302v	بھولنا
bn:00084308v	مرمت
bn:00084312v	بوسہ
bn:00084314v	توڑنا
bn:00084314v	پھٹنا
bn:00084331v	خریدنا
bn:00084343v	فوت
bn:00084343v	مرنا
bn:00084374v	سوچنا
bn:00084385v	بلانا
bn:00084385v	پکارنا
bn:00084387v	بلانا
bn:00084387v	فون
bn:00084388v	بلانا
bn:00084388v	رونا
bn:00084388v	پکارنا
bn:00084388v	چیخ
bn:00084388v	چیخنا
bn:00084389v	بلانا
bn:00084390v	بلانا
bn:00084390v	لئے
bn:00084391v	بلانا
bn:00084392v	بلانا
bn:00084413v	سوچنا
bn:00084413v	یاد
bn:00084423v	سوال
bn:00084447v	مہم
bn:00084475v	جھکنا
bn:00084481v	گانا
bn:00084508v	پکڑنا
bn:00084509v	پکڑنا
bn:00084510v	پکڑنا
bn:00084511v	پکڑنا
bn:00084525v	دیکھ
bn:00084526v	خواہش
bn:00084526v	دیکھ
bn:00084526v	چاہنا
bn:00084527v	دیکھ
bn:00084532v	علاج
bn:00084558v	لے
bn:00084565v	چلنا
bn:00084594v	بڑھنا
bn:00084594v	جاری
bn:00084594v	رہنا
bn:00084595v	انجام
bn:00084601v	کھینچنا
bn:00084607v	تراشنا
bn:00084611v	تقسیم
bn:00084624v	پھینکنا
bn:00084624v	ڈالنا
bn:00084625v	ڈالنا
bn:00084626v	ڈالنا
bn:00084627v	پھینکنا
bn:00084629v	گھومنا
bn:00084631v	ڈالنا
bn:00084633v	ڈالنا
bn:00084634v	پھینکنا
bn:00084651v	پکڑنا
bn:00084652v	پکڑنا
bn:00084653v	پکڑنا
bn:00084654v	پکڑنا
bn:00084655v	پکڑنا
bn:00084656v	پکڑنا
bn:00084657v	پکڑنا
bn:00084658v	پکڑنا
bn:00084659v	پکڑنا
bn:00084660v	پکڑنا
bn:00084662v	دیکھنا
bn:00084662v	سمجھنا
bn:00084663v	پکڑنا
bn:00084664v	پکڑنا
bn:00084665v	پکڑنا
bn:00084666v	پکڑنا
bn:00084684v	سونا
bn:00084684v	پڑنا
bn:00084692v	فراہم
bn:00084699v	سبب
bn:00084699v	کر
bn:00084700v	راغب
bn:00084710v	روکنا
bn:00084710v	رکنا
bn:00084710v	چھوڑنا
bn:00084711v	خاتمہ
bn:00084711v	ختم
bn:00084714v	رہنا
bn:00084733v	سوچنا
bn:00084771v	تبدیل
bn:00084772v	تبادلہ
bn:00084773v	تبدیل
bn:00084777v	الٹنا
bn:00084777v	بدلنا
bn:00084787v	گھومنا
bn:00084795v	گانا
bn:00084804v	الزام
bn:00084808v	بھیجنا
bn:00084824v	آزمانا
bn:00084848v	روکنا
bn:00084850v	روکنا
bn:00084889v	غور
bn:00084904v	حصہ
bn:00084931v	منتخب
bn:00084931v	چننا
bn:00084935v	کاٹنا
bn:00084947v	ہنسنا
bn:00084955v	پھینکنا
bn:00084958v	چھوڑنا
bn:00084958v	ڈالنا
bn:00084977v	گھومنا
bn:00084978v	گھومنا
bn:00084986v	پھیلنا
bn:00085016v	دعوی
bn:00085047v	کر
bn:00085059v	صاف
bn:00085060v	چننا
bn:00085080v	گزرنا
bn:00085084v	روشن
bn:00085112v	توڑنا
bn:00085120v	بیٹھنا
bn:00085120v	چڑھنا
bn:00085121v	چڑھنا
bn:00085122v	بڑھنا
bn:00085122v	چڑھنا
bn:00085125v	اضافہ
bn:00085134v	پکڑنا
bn:00085139v	چلنا
bn:00085147v	گھڑی
bn:00085162v	بند
bn:00085164v	بند
bn:00085165v	بند
bn:00085180v	گھیرنا
bn:00085207v	پکڑنا
bn:00085244v	لہرانا
bn:00085252v	مجبور
bn:00085261v	جاننا
bn:00085261v	معلوم
bn:00085271v	مطابقت
bn:00085288v	وصول
bn:00085289v	جمع
bn:00085293v	لگنا
bn:00085293v	مار
bn:00085313v	جوڑنا
bn:00085315v	ملنا
bn:00085316v	جوڑنا
bn:00085319v	آنا
bn:00085319v	چلنا
bn:00085320v	آنا
bn:00085320v	چلنا
bn:00085321v	آنا
bn:00085321v	چلنا
bn:00085322v	آنا
bn:00085323v	آنا
bn:00085324v	آنا
bn:00085325v	آنا
bn:00085326v	آنا
bn:00085328v	آنا
bn:00085329v	آنا
bn:00085329v	گرنا
bn:00085330v	آنا
bn:00085331v	آنا
bn:00085333v	اترنا
bn:00085334v	کر
bn:00085337v	آنا
bn:00085337v	واقع
bn:00085337v	پڑنا
bn:00085337v	پیش
bn:00085337v	گزرنا
bn:00085339v	ملنا
bn:00085342v	رہنا
bn:00085349v	آنا
bn:00085349v	لوٹنا
bn:00085356v	اترنا
bn:00085356v	گرنا
bn:00085357v	گرنا
bn:00085360v	ابھرنا
bn:00085360v	نکلنا
bn:00085363v	آنا
bn:00085363v	گھسنا
bn:00085366v	نکلنا
bn:00085373v	نکلنا
bn:00085376v	نکلنا
bn:00085382v	بچنا
bn:00085391v	آنا
bn:00085391v	اٹھنا
bn:00085393v	ملنا
bn:00085393v	پانا
bn:00085393v	ڈھونڈنا
bn:00085395v	پکارنا
bn:00085401v	حکم
bn:00085404v	میں
bn:00085415v	تبصرہ
bn:00085426v	کھینچنا
bn:00085429v	ڈالنا
bn:00085436v	کہنا
bn:00085445v	منتقل
bn:00085450v	موازنہ
bn:00085451v	موازنہ
bn:00085452v	برابر
bn:00085461v	معاوضہ
bn:00085468v	لڑنا
bn:00085475v	ختم
bn:00085477v	بھیجنا
bn:00085488v	لکھنا
bn:00085489v	لکھنا
bn:00085497v	ڈھکنا
bn:00085499v	رکھنا
bn:00085506v	سیکھنا
bn:00085509v	چھپنا
bn:00085516v	سوچنا
bn:00085518v	مرکوز
bn:00085530v	حل
bn:00085544v	مذمت
bn:00085547v	مذمت
bn:00085567v	بتانا
bn:00085567v	ہدایت
bn:00085575v	اعتراف
bn:00085582v	رکھنا
bn:00085582v	پکڑنا
bn:00085593v	رہنا
bn:00085595v	سامنا
bn:00085596v	سامنا
bn:00085597v	سامنا
bn:00085598v	آنا
bn:00085623v	جوڑنا
bn:00085624v	جوڑنا
bn:00085625v	جوڑنا
bn:00085638v	روکنا
bn:00085640v	بھرتی
bn:00085644v	برقرار
bn:00085644v	رکھنا
bn:00085647v	دیکھنا
bn:00085647v	سمجھنا
bn:00085647v	ڈالنا
bn:00085648v	سوچنا
bn:00085648v	غور
bn:00085649v	سوچنا
bn:00085650v	غور
bn:00085650v	وزن
bn:00085651v	غور
bn:00085653v	دیکھنا
bn:00085655v	بھیجنا
bn:00085657v	رہنا
bn:00085671v	قائم
bn:00085675v	روکنا
bn:00085688v	کھانا
bn:00085689v	رکھنا
bn:00085689v	میں
bn:00085689v	کھانا
bn:00085689v	کیا
bn:00085696v	رابطہ
bn:00085696v	پہنچنا
bn:00085702v	جاننا
bn:00085702v	نفرت
bn:00085703v	غور
bn:00085705v	سوچنا
bn:00085705v	غور
bn:00085711v	لڑنا
bn:00085714v	جاری
bn:00085714v	دیکھ
bn:00085714v	رکھنا
bn:00085714v	رہنا
bn:00085714v	رہے
bn:00085715v	آگے
bn:00085715v	بڑھنا
bn:00085715v	چلنا
bn:00085717v	رہنا
bn:00085719v	رہنا
bn:00085720v	ڈھکنا
bn:00085743v	ایجاد
bn:00085744v	چلنا
bn:00085756v	ملنا
bn:00085777v	پھینکنا
bn:00085788v	ایجاد
bn:00085803v	جوڑا
bn:00085831v	درست
bn:00085839v	نمائندگی
bn:00085856v	کھانسی
bn:00085859v	حساب
bn:00085859v	شمار
bn:00085859v	گننا
bn:00085861v	گننا
bn:00085873v	کمزور
bn:00085892v	جوڑا
bn:00085894v	بہنا
bn:00085894v	چلنا
bn:00085897v	ڈالنا
bn:00085903v	ڈھکنا
bn:00085904v	ڈھکنا
bn:00085906v	ڈھکنا
bn:00085912v	ڈھکنا
bn:00085938v	توڑنا
bn:00085941v	ٹوٹنا
bn:00085964v	پیسنا
bn:00085991v	چلنا
bn:00086008v	بنائے
bn:00086008v	بنانا
bn:00086008v	تخلیق
bn:00086008v	پیدا
bn:00086009v	پیدا
bn:00086010v	تخلیق
bn:00086013v	تیار
bn:00086048v	جائزہ
bn:00086059v	کام
bn:00086114v	کچلنا
bn:00086115v	دابنا
bn:00086115v	کچلنا
bn:00086116v	کچلنا
bn:00086122v	رونا
bn:00086154v	محدود
bn:00086178v	کاٹنا
bn:00086179v	کاٹنا
bn:00086181v	کاٹنا
bn:00086183v	کاٹنا
bn:00086229v	کھودنا
bn:00086259v	کھیلنا
bn:00086271v	ناچنا
bn:00086272v	رقص
bn:00086272v	ناچنا
bn:00086277v	لٹکنا
bn:00086278v	لٹکنا
bn:00086306v	رہنا
bn:00086339v	معطل
bn:00086343v	کم
bn:00086357v	ڈالنا
bn:00086370v	فیصلہ
bn:00086371v	فیصلہ
bn:00086380v	اعلان
bn:00086390v	مسترد
bn:00086391v	انکار
bn:00086400v	خراب
bn:00086417v	گرنا
bn:00086432v	نکالنا
bn:00086435v	رکھنا
bn:00086435v	سمجھنا
bn:00086448v	آنا
bn:00086455v	لڑنا
bn:00086455v	مخالفت
bn:00086480v	خراب
bn:00086491v	انکار
bn:00086514v	تاخیر
bn:00086516v	رہنا
bn:00086519v	خوش
bn:00086520v	لطف
bn:00086546v	مانگ
bn:00086546v	مانگنا
bn:00086547v	مطالبہ
bn:00086557v	دکھنا
bn:00086557v	ظاہر
bn:00086557v	پیش
bn:00086567v	ثابت
bn:00086567v	دکھنا
bn:00086567v	قائم
bn:00086593v	انکار
bn:00086594v	انکار
bn:00086600v	چلنا
bn:00086602v	روانہ
bn:00086603v	چھوڑنا
bn:00086604v	چھوڑنا
bn:00086606v	منحصر
bn:00086611v	دکھنا
bn:00086612v	بیان
bn:00086652v	حاصل
bn:00086663v	وضاحت
bn:00086666v	ملنا
bn:00086679v	اشارہ
bn:00086679v	دکھنا
bn:00086682v	چاہنا
bn:00086683v	امید
bn:00086684v	چاہنا
bn:00086689v	بھیجنا
bn:00086698v	تباہ
bn:00086706v	بیان
bn:00086708v	دیکھنا
bn:00086708v	ملنا
bn:00086708v	نظر
bn:00086708v	پانا
bn:00086714v	رکھنا
bn:00086717v	نفرت
bn:00086781v	لرزنا
bn:00086781v	ہلنا
bn:00086782v	کھیل
bn:00086783v	مرنا
bn:00086784v	مرنا
bn:00086797v	مختلف
bn:00086806v	پھیلنا
bn:00086807v	پھیلنا
bn:00086808v	کھودنا
bn:00086843v	کھانا
bn:00086855v	ڈوبنا
bn:00086865v	ہدایت
bn:00086868v	بھیجنا
bn:00086868v	ہدایت
bn:00086877v	روکنا
bn:00086877v	ممنوع
bn:00086879v	غائب
bn:00086885v	ناپسند
bn:00086906v	کاٹنا
bn:00086912v	گرنا
bn:00086931v	بحث
bn:00086933v	جاننا
bn:00086933v	دیکھنا
bn:00086933v	سننا
bn:00086933v	سیکھنا
bn:00086934v	دریافت
bn:00086934v	ملنا
bn:00086934v	پانا
bn:00086935v	پانا
bn:00086944v	آزاد
bn:00086950v	محروم
bn:00086951v	ہٹنا
bn:00086952v	آزاد
bn:00086995v	اتر
bn:00087000v	انکار
bn:00087004v	چھوڑنا
bn:00087005v	چھوڑنا
bn:00087007v	پھینکنا
bn:00087007v	چھڑکنا
bn:00087012v	حرکت
bn:00087012v	کر
bn:00087012v	ہلنا
bn:00087040v	تحلیل
bn:00087063v	پھیلنا
bn:00087065v	تقسیم
bn:00087076v	الگ
bn:00087098v	تقسیم
bn:00087101v	رہنا
bn:00087106v	تیار
bn:00087106v	لانا
bn:00087106v	کر
bn:00087107v	انجام
bn:00087107v	لانا
bn:00087107v	کر
bn:00087108v	کر
bn:00087109v	کر
bn:00087118v	مار
bn:00087128v	کام
bn:00087149v	رہنا
bn:00087150v	رہنا
bn:00087151v	حاوی
bn:00087156v	عطیہ
bn:00087169v	دوگنا
bn:00087170v	دوگنا
bn:00087171v	دوگنا
bn:00087172v	دوگنا
bn:00087174v	نقل
bn:00087211v	بھرتی
bn:00087212v	کھینچنا
bn:00087215v	کھینچنا
bn:00087216v	پھونک
bn:00087234v	کھینچنا
bn:00087235v	کاٹنا
bn:00087237v	کھینچنا
bn:00087239v	کھینچنا
bn:00087246v	کھینچنا
bn:00087249v	کھینچنا
bn:00087256v	چلنا
bn:00087267v	ہٹنا
bn:00087276v	پیدا
bn:00087284v	ڈرنا
bn:00087291v	پہننا
bn:00087292v	پہننا
bn:00087293v	پہننا
bn:00087294v	پہننا
bn:00087295v	پہننا
bn:00087321v	پینا
bn:00087364v	گرنا
bn:00087365v	گرنا
bn:00087366v	کمی
bn:00087366v	گرنا
bn:00087367v	ڈوبنا
bn:00087367v	گرنا
bn:00087368v	گرنا
bn:00087369v	گرنا
bn:00087371v	گرنا
bn:00087372v	خرچ
bn:00087373v	گرنا
bn:00087382v	لکھنا
bn:00087383v	پھسلنا
bn:00087387v	ہارنا
bn:00087393v	ڈوبنا
bn:00087394v	ڈوبنا
bn:00087395v	ڈوبنا
bn:00087401v	خشک
bn:00087422v	پھینکنا
bn:00087441v	آباد
bn:00087441v	رہنا
bn:00087446v	رنگنا
bn:00087452v	کمانا
bn:00087460v	کھانا
bn:00087461v	کھانا
bn:00087462v	کھانا
bn:00087474v	گونج
bn:00087475v	بجنا
bn:00087475v	گونج
bn:00087479v	گھومنا
bn:00087494v	جھاگ
bn:00087513v	گزرنا
bn:00087517v	منتخب
bn:00087537v	بچنا
bn:00087554v	ڈالنا
bn:00087561v	ابھرنا
bn:00087561v	نکلنا
bn:00087562v	ابھرنا
bn:00087571v	سمجھنا
bn:00087576v	والا
